order_id,customer_id,order_date,store_id,status
O003703,C00265,2025-11-08,S05,Completed
O003704,C00982,2025-04-19,S04,Completed
O003705,C00802,2025-07-01,S10,Completed
O003706,C00043,2024-04-21,S02,Completed
O003707,C00862,2024-03-27,S02,Completed
O003708,C01154,2024-07-01,S02,Returned
O003709,C00350,2025-08-19,S07,Completed
O003710,C01130,2024-06-13,S04,Completed
O003711,C00912,2024-03-30,S06,Completed
O003712,C00001,2025-03-30,S07,Completed
O003713,C00584,2024-08-25,S09,Completed
O003714,C00432,2025-06-17,S02,Cancelled
O003715,C00053,2025-11-09,S10,Completed
O003716,C00940,2025-12-27,S09,Cancelled
O003717,C00520,2024-02-27,S05,Completed
O003718,C01138,2025-06-25,S06,Completed
O003719,C00147,2025-09-09,S06,Completed
O003720,C01190,2025-02-05,S03,Returned
O003721,C01163,2025-11-09,S10,Completed
O003722,C00629,2025-10-27,S07,Completed
O003723,C00299,2025-06-02,S07,Completed
O003724,C00789,2024-07-15,S08,Completed
O003725,C00850,2024-02-15,S05,Completed
O003726,C00178,2025-06-13,S02,Completed
O003727,C00842,2025-01-31,S03,Completed
O003728,C01178,2025-10-26,S09,Completed
O003729,C00878,2024-03-14,S06,Cancelled
O003730,C01139,2025-02-19,S08,Cancelled
O003731,C00759,2025-10-18,S08,Completed
O003732,C01092,2025-09-05,S05,Completed
O003733,C00445,2024-11-30,S01,Completed
O003734,C00708,2025-09-24,S06,Completed
O003735,C00602,2025-11-18,S07,Completed
O003736,C00145,2025-07-28,S09,Completed
O003737,C00275,2024-10-22,S02,Completed
O003738,C00509,2024-03-24,S02,Completed
O003739,C00753,2024-01-15,S10,Completed
O003740,C00477,2024-05-13,S01,Completed
O003741,C01177,2025-04-22,S05,Completed
O003742,C01128,2025-09-24,S02,Completed
O003743,C01099,2024-11-14,S03,Completed
O003744,C01152,2025-01-26,S02,Completed
O003745,C00666,2025-04-23,S04,Completed
O003746,C00568,2025-10-01,S03,Completed
O003747,C00531,2025-01-02,S09,Completed
O003748,C00159,2025-01-01,S10,Completed
O003749,C00681,2024-10-14,S02,Completed
O003750,C00023,2025-01-12,S07,Completed
O003751,C01071,2025-11-22,S03,Completed
O003752,C00525,2025-04-07,S10,Completed
O003753,C00729,2025-08-16,S08,Completed
O003754,C00144,2024-01-13,S04,Completed
O003755,C00668,2025-06-19,S04,Completed
O003756,C00681,2024-06-16,S09,Completed
O003757,C00973,2024-09-26,S03,Completed
O003758,C00799,2024-03-10,S07,Completed
O003759,C00085,2024-11-13,S01,Completed
O003760,C00416,2025-01-10,S07,Completed
O003761,C00694,2024-03-29,S10,Completed
O003762,C00482,2025-12-01,S02,Completed
O003763,C00456,2024-09-13,S06,Completed
O003764,C00827,2024-08-04,S09,Completed
O003765,C00297,2025-03-25,S06,Completed
O003766,C01136,2025-06-27,S03,Completed
O003767,C01120,2024-05-20,S01,Completed
O003768,C00950,2024-06-09,S04,Cancelled
O003769,C00680,2024-02-01,S04,Completed
O003770,C00378,2024-05-31,S08,Completed
O003771,C01180,2024-09-16,S10,Returned
O003772,C00421,2025-12-28,S10,Completed
O003773,C00105,2024-10-05,S07,Completed
O003774,C00330,2024-10-11,S10,Returned
O003775,C00439,2025-09-01,S07,Completed
O003776,C01156,2025-06-25,S07,Completed
O003777,C00382,2025-08-24,S02,Completed
O003778,C00138,2024-05-27,S09,Cancelled
O003779,C00943,2025-10-17,S06,Completed
O003780,C00843,2024-03-07,S02,Completed
O003781,C00270,2025-07-23,S01,Cancelled
O003782,C00396,2024-10-05,S01,Completed
O003783,C00913,2025-03-18,S01,Completed
O003784,C00464,2025-02-02,S04,Completed
O003785,C00450,2024-05-07,S04,Completed
O003786,C00020,2024-12-02,S09,Completed
O003787,C00239,2025-04-26,S01,Completed
O003788,C00418,2025-12-21,S03,Completed
O003789,C01055,2024-07-04,S03,Cancelled
O003790,C01128,2024-06-17,S08,Completed
O003791,C00186,2025-11-14,S02,Completed
O003792,C01152,2024-09-16,S06,Cancelled
O003793,C00253,2025-12-17,S04,Completed
O003794,C00019,2025-10-08,S10,Completed
O003795,C00712,2025-07-11,S06,Completed
O003796,C01160,2025-05-21,S05,Completed
O003797,C00223,2025-06-04,S09,Completed
O003798,C00003,2025-04-15,S09,Completed
O003799,C00854,2024-06-09,S01,Completed
O003800,C00228,2024-10-15,S03,Completed
O003801,C00913,2024-12-05,S01,Completed
O003802,C00499,2025-05-16,S06,Completed
O003803,C00521,2024-04-15,S03,Completed
O003804,C00702,2025-04-19,S01,Returned
O003805,C00917,2025-08-22,S06,Completed
O003806,C01163,2025-04-07,S05,Cancelled
O003807,C00291,2025-04-27,S08,Completed
O003808,C01077,2025-12-04,S02,Completed
O003809,C01134,2024-06-01,S08,Completed
O003810,C00715,2025-10-10,S05,Completed
O003811,C00948,2024-05-28,S08,Completed
O003812,C00648,2024-07-06,S10,Cancelled
O003813,C01028,2025-10-14,S04,Completed
O003814,C00684,2024-05-10,S04,Completed
O003815,C00870,2025-03-27,S10,Completed
O003816,C01071,2025-05-30,S04,Completed
O003817,C00094,2025-05-05,S06,Completed
O003818,C00940,2025-04-20,S04,Completed
O003819,C00560,2024-09-19,S09,Completed
O003820,C00213,2025-06-21,S09,Completed
O003821,C00436,2025-04-03,S03,Cancelled
O003822,C00852,2025-06-19,S07,Completed
O003823,C00508,2025-09-28,S05,Completed
O003824,C00836,2025-11-14,S09,Completed
O003825,C00651,2024-10-21,S02,Completed
O003826,C00205,2025-03-10,S03,Completed
O003827,C00381,2024-10-01,S10,Completed
O003828,C01097,2025-08-10,S05,Completed
O003829,C01100,2024-11-03,S05,Completed
O003830,C00077,2025-12-26,S10,Completed
O003831,C00816,2025-01-10,S07,Completed
O003832,C00768,2024-06-06,S08,Completed
O003833,C00410,2024-07-22,S08,Completed
O003834,C00106,2025-10-22,S01,Completed
O003835,C00551,2024-03-15,S01,Completed
O003836,C00826,2025-01-14,S03,Cancelled
O003837,C00088,2024-10-30,S01,Completed
O003838,C00881,2024-03-02,S01,Completed
O003839,C01101,2025-07-23,S10,Completed
O003840,C01101,2024-04-17,S08,Completed
O003841,C00540,2024-07-05,S01,Completed
O003842,C00245,2024-08-16,S09,Cancelled
O003843,C00578,2024-02-17,S02,Completed
O003844,C00982,2024-09-24,S09,Completed
O003845,C00717,2025-12-27,S07,Completed
O003846,C00142,2024-09-10,S09,Completed
O003847,C00893,2024-03-27,S03,Completed
O003848,C01108,2024-06-29,S01,Completed
O003849,C01167,2024-01-25,S01,Completed
O003850,C00352,2025-01-22,S10,Completed
O003851,C00545,2024-08-09,S06,Completed
O003852,C00913,2025-01-31,S07,Completed
O003853,C00152,2025-05-25,S09,Completed
O003854,C01182,2025-07-14,S06,Completed
O003855,C00653,2025-03-15,S05,Completed
O003856,C00958,2024-06-23,S02,Completed
O003857,C00763,2024-11-06,S02,Returned
O003858,C00624,2024-09-30,S08,Completed
O003859,C00656,2024-02-04,S01,Completed
O003860,C00450,2024-08-04,S08,Completed
O003861,C00721,2025-12-21,S10,Completed
O003862,C00043,2025-11-02,S07,Completed
O003863,C00264,2025-02-11,S07,Completed
O003864,C01027,2025-06-02,S05,Completed
O003865,C00596,2024-09-25,S03,Completed
O003866,C01040,2025-09-29,S07,Completed
O003867,C01083,2025-04-19,S07,Completed
O003868,C01013,2024-11-20,S07,Completed
O003869,C00177,2024-12-21,S02,Completed
O003870,C00063,2024-03-30,S03,Completed
O003871,C00958,2024-02-11,S03,Completed
O003872,C01003,2024-12-30,S04,Completed
O003873,C00561,2025-11-01,S09,Completed
O003874,C00955,2024-07-20,S10,Completed
O003875,C00850,2024-12-31,S01,Completed
O003876,C00604,2024-10-14,S07,Completed
O003877,C00606,2025-08-25,S07,Completed
O003878,C00830,2025-04-25,S04,Completed
O003879,C00746,2025-09-28,S01,Completed
O003880,C00558,2025-05-15,S03,Completed
O003881,C00064,2025-09-29,S05,Completed
O003882,C00942,2024-02-21,S02,Completed
O003883,C00249,2024-04-12,S07,Completed
O003884,C00940,2024-12-26,S10,Completed
O003885,C00157,2025-02-27,S10,Completed
O003886,C00735,2025-11-29,S07,Completed
O003887,C00985,2024-07-23,S10,Completed
O003888,C01112,2024-01-14,S05,Completed
O003889,C01090,2025-09-07,S10,Completed
O003890,C00662,2025-09-20,S06,Completed
O003891,C01044,2025-04-14,S01,Completed
O003892,C00033,2025-04-10,S04,Completed
O003893,C00558,2024-10-30,S04,Completed
O003894,C00073,2025-08-27,S08,Completed
O003895,C00825,2025-03-02,S02,Completed
O003896,C01157,2025-10-17,S01,Returned
O003897,C01079,2024-04-19,S07,Completed
O003898,C00061,2025-11-05,S06,Completed
O003899,C00272,2025-07-18,S05,Completed
O003900,C00246,2025-05-29,S08,Completed
O003901,C01200,2024-03-08,S02,Returned
O003902,C00628,2024-09-02,S02,Completed
O003903,C00705,2025-01-23,S09,Completed
O003904,C00662,2025-10-11,S01,Completed
O003905,C01155,2024-11-03,S06,Completed
O003906,C01126,2024-12-17,S03,Completed
O003907,C00310,2024-03-06,S05,Completed
O003908,C00495,2025-04-04,S08,Completed
O003909,C00338,2024-12-12,S07,Completed
O003910,C00579,2024-11-20,S04,Completed
O003911,C00010,2025-10-28,S08,Completed
O003912,C00049,2025-08-21,S10,Completed
O003913,C00623,2024-02-02,S02,Completed
O003914,C00731,2024-03-08,S07,Completed
O003915,C00795,2024-07-05,S05,Completed
O003916,C00971,2024-07-10,S06,Completed
O003917,C00133,2024-07-31,S03,Completed
O003918,C00083,2025-08-22,S10,Completed
O003919,C00057,2025-03-03,S07,Cancelled
O003920,C00376,2024-12-16,S07,Returned
O003921,C00349,2024-04-17,S02,Completed
O003922,C00271,2024-08-27,S01,Completed
O003923,C00111,2024-08-03,S10,Completed
O003924,C00869,2024-06-25,S02,Cancelled
O003925,C00887,2025-07-18,S08,Completed
O003926,C00076,2024-11-25,S10,Completed
O003927,C01182,2025-07-14,S03,Completed
O003928,C00329,2025-09-17,S04,Completed
O003929,C00122,2025-03-25,S08,Completed
O003930,C00041,2025-08-29,S03,Completed
O003931,C01191,2025-03-22,S06,Completed
O003932,C00922,2025-06-20,S02,Completed
O003933,C00642,2025-10-05,S03,Returned
O003934,C01047,2024-06-27,S01,Cancelled
O003935,C00279,2025-01-29,S09,Completed
O003936,C00763,2024-05-24,S04,Completed
O003937,C00469,2024-07-16,S06,Completed
O003938,C00009,2024-03-24,S07,Completed
O003939,C00013,2025-10-30,S02,Completed
O003940,C00924,2024-03-25,S08,Completed
O003941,C00923,2025-04-01,S09,Completed
O003942,C01076,2025-04-20,S10,Completed
O003943,C01075,2024-09-09,S02,Completed
O003944,C00653,2024-03-12,S05,Completed
O003945,C00621,2024-08-10,S02,Completed
O003946,C00196,2024-10-02,S05,Completed
O003947,C00417,2024-09-02,S07,Completed
O003948,C00664,2024-12-06,S06,Completed
O003949,C00148,2025-07-26,S04,Completed
O003950,C01001,2025-04-15,S02,Cancelled
O003951,C00364,2025-03-29,S07,Completed
O003952,C00402,2024-01-07,S10,Completed
O003953,C00606,2024-07-06,S09,Completed
O003954,C00229,2024-01-04,S01,Completed
O003955,C00537,2025-10-06,S03,Completed
O003956,C00268,2024-05-04,S07,Completed
O003957,C01035,2024-01-15,S09,Completed
O003958,C00126,2025-06-08,S05,Completed
O003959,C00306,2025-09-21,S07,Completed
O003960,C01113,2024-08-27,S10,Completed
O003961,C00628,2024-12-25,S07,Completed
O003962,C00689,2025-06-01,S04,Completed
O003963,C01038,2024-11-15,S05,Completed
O003964,C00281,2024-08-18,S02,Completed
O003965,C00443,2024-01-30,S08,Completed
O003966,C00837,2025-06-17,S01,Completed
O003967,C00389,2024-06-04,S02,Completed
O003968,C00617,2025-09-21,S03,Completed
O003969,C00147,2025-12-05,S07,Completed
O003970,C00521,2025-02-02,S06,Completed
O003971,C00630,2024-12-11,S07,Completed
O003972,C00434,2024-07-13,S05,Completed
O003973,C00144,2024-06-16,S04,Completed
O003974,C00289,2025-01-11,S07,Completed
O003975,C00014,2025-05-03,S03,Completed
O003976,C00257,2024-12-27,S10,Completed
O003977,C00858,2025-04-26,S07,Completed
O003978,C00943,2024-08-31,S02,Returned
O003979,C01196,2025-08-03,S08,Completed
O003980,C00464,2025-08-29,S06,Completed
O003981,C00270,2025-08-11,S03,Completed
O003982,C01176,2024-06-19,S03,Completed
O003983,C00623,2025-05-27,S05,Completed
O003984,C00072,2025-02-09,S03,Completed
O003985,C00074,2025-07-27,S06,Completed
O003986,C00355,2024-07-25,S02,Completed
O003987,C00497,2024-06-02,S08,Completed
O003988,C00988,2024-02-17,S09,Completed
O003989,C00580,2025-10-10,S07,Completed
O003990,C00910,2024-01-01,S03,Completed
O003991,C00373,2025-02-10,S10,Completed
O003992,C00362,2024-04-16,S04,Returned
O003993,C00093,2024-06-21,S10,Completed
O003994,C00324,2025-05-20,S02,Completed
O003995,C00384,2024-05-09,S09,Completed
O003996,C00575,2025-02-01,S05,Completed
O003997,C00736,2024-10-20,S02,Completed
O003998,C00737,2025-07-05,S10,Completed
O003999,C00346,2025-03-22,S06,Cancelled
O004000,C01127,2024-01-16,S07,Completed
O004001,C00719,2025-09-30,S02,Completed
O004002,C00781,2024-12-14,S01,Completed
O004003,C01020,2024-07-21,S07,Completed
O004004,C00664,2024-05-13,S01,Completed
O004005,C00600,2025-06-09,S03,Completed
O004006,C00011,2025-05-22,S04,Completed
O004007,C00187,2024-03-06,S02,Completed
O004008,C00726,2025-04-24,S07,Completed
O004009,C01039,2025-04-03,S05,Completed
O004010,C00778,2024-12-07,S01,Completed
O004011,C00411,2025-12-07,S08,Completed
O004012,C00956,2025-09-17,S10,Completed
O004013,C00585,2024-06-07,S07,Completed
O004014,C01076,2024-06-09,S04,Completed
O004015,C01052,2024-09-10,S02,Completed
O004016,C00577,2025-06-10,S07,Completed
O004017,C01041,2025-07-02,S02,Completed
O004018,C00989,2024-06-03,S06,Completed
O004019,C00743,2025-04-30,S01,Completed
O004020,C01128,2025-03-07,S07,Completed
O004021,C00204,2024-01-27,S07,Completed
O004022,C01077,2024-01-12,S04,Completed
O004023,C00974,2024-03-07,S04,Completed
O004024,C00940,2025-06-25,S10,Cancelled
O004025,C01078,2024-04-05,S05,Completed
O004026,C01055,2024-08-02,S02,Cancelled
O004027,C01159,2024-07-12,S09,Returned
O004028,C01082,2025-10-08,S10,Completed
O004029,C00105,2024-10-16,S04,Completed
O004030,C00253,2025-06-27,S09,Completed
O004031,C00295,2024-02-08,S03,Completed
O004032,C00668,2024-07-24,S09,Completed
O004033,C01182,2025-07-08,S01,Completed
O004034,C00549,2025-04-28,S07,Completed
O004035,C00631,2024-12-02,S04,Completed
O004036,C01091,2025-05-10,S07,Completed
O004037,C00299,2024-09-05,S10,Completed
O004038,C00101,2024-03-14,S06,Completed
O004039,C01080,2025-01-07,S04,Completed
O004040,C00332,2025-12-02,S04,Completed
O004041,C00836,2024-05-17,S08,Completed
O004042,C00393,2025-04-01,S07,Completed
O004043,C00874,2025-03-19,S04,Completed
O004044,C00381,2024-12-18,S06,Completed
O004045,C00092,2025-02-14,S06,Completed
O004046,C00447,2025-11-08,S01,Completed
O004047,C00109,2025-06-21,S02,Completed
O004048,C00317,2025-03-28,S04,Completed
O004049,C01192,2025-02-22,S06,Completed
O004050,C00442,2025-03-25,S06,Completed
O004051,C00218,2025-08-07,S01,Completed
O004052,C00673,2024-04-24,S08,Completed
O004053,C00278,2024-02-20,S02,Completed
O004054,C01009,2025-01-03,S05,Completed
O004055,C00569,2025-11-13,S04,Completed
O004056,C01010,2025-05-29,S05,Completed
O004057,C00875,2024-07-28,S05,Returned
O004058,C00466,2025-09-18,S10,Completed
O004059,C00839,2025-11-09,S08,Completed
O004060,C00754,2025-03-10,S10,Completed
O004061,C00838,2024-08-14,S07,Completed
O004062,C00030,2025-10-24,S09,Completed
O004063,C00359,2024-09-24,S01,Completed
O004064,C00086,2024-04-25,S06,Completed
O004065,C00747,2025-08-22,S06,Completed
O004066,C00313,2024-12-25,S02,Cancelled
O004067,C00365,2024-11-24,S08,Completed
O004068,C00905,2024-02-09,S06,Completed
O004069,C00698,2024-06-30,S10,Completed
O004070,C00131,2025-05-04,S09,Completed
O004071,C00803,2024-07-27,S10,Completed
O004072,C00789,2024-09-29,S05,Completed
O004073,C00351,2024-04-28,S07,Cancelled
O004074,C00180,2025-01-16,S06,Completed
O004075,C01187,2025-06-19,S05,Completed
O004076,C01120,2024-09-14,S06,Completed
O004077,C00774,2025-04-27,S04,Completed
O004078,C00510,2025-05-23,S03,Completed
O004079,C00365,2024-04-01,S01,Completed
O004080,C00981,2024-06-09,S01,Completed
O004081,C00353,2024-05-28,S06,Completed
O004082,C00800,2024-04-26,S09,Completed
O004083,C01107,2025-04-02,S08,Completed
O004084,C00412,2025-07-18,S02,Completed
O004085,C00735,2024-02-14,S09,Completed
O004086,C00981,2024-08-21,S08,Completed
O004087,C00118,2025-01-09,S09,Completed
O004088,C00482,2025-06-30,S04,Completed
O004089,C00192,2024-07-15,S09,Completed
O004090,C00591,2024-01-25,S02,Completed
O004091,C00590,2025-01-29,S01,Completed
O004092,C00659,2025-12-14,S09,Completed
O004093,C00107,2024-02-05,S10,Completed
O004094,C00382,2025-04-18,S08,Completed
O004095,C00783,2024-08-10,S07,Completed
O004096,C00390,2025-06-13,S08,Completed
O004097,C00244,2024-07-06,S01,Completed
O004098,C00585,2025-02-05,S09,Completed
O004099,C00869,2024-09-13,S10,Cancelled
O004100,C00468,2025-10-15,S09,Completed
O004101,C00866,2024-05-15,S09,Completed
O004102,C00934,2025-08-13,S06,Completed
O004103,C00604,2025-03-19,S04,Completed
O004104,C01015,2025-02-21,S02,Completed
O004105,C01097,2024-10-18,S04,Completed
O004106,C00860,2025-07-27,S07,Completed
O004107,C00013,2024-05-08,S01,Completed
O004108,C00299,2024-12-06,S09,Completed
O004109,C01100,2024-09-13,S03,Completed
O004110,C01075,2025-12-24,S04,Cancelled
O004111,C00787,2025-07-19,S05,Completed
O004112,C00149,2025-11-17,S03,Completed
O004113,C00122,2024-04-09,S04,Completed
O004114,C00538,2024-02-08,S05,Completed
O004115,C01180,2024-09-19,S01,Completed
O004116,C00376,2024-05-29,S09,Completed
O004117,C00082,2025-09-24,S10,Completed
O004118,C00492,2025-11-20,S10,Completed
O004119,C00356,2024-11-25,S04,Completed
O004120,C00925,2024-04-29,S09,Completed
O004121,C01068,2025-08-06,S04,Completed
O004122,C01005,2024-08-06,S01,Completed
O004123,C00123,2024-05-02,S05,Completed
O004124,C00708,2024-08-31,S09,Completed
O004125,C00330,2025-08-09,S03,Completed
O004126,C00991,2025-06-01,S05,Completed
O004127,C00323,2024-01-21,S03,Completed
O004128,C01135,2024-07-08,S03,Completed
O004129,C00770,2024-08-12,S01,Completed
O004130,C01113,2025-09-06,S02,Completed
O004131,C00433,2025-04-10,S02,Returned
O004132,C00710,2024-04-08,S09,Completed
O004133,C00794,2024-12-28,S07,Completed
O004134,C00712,2024-03-23,S08,Completed
O004135,C01123,2025-11-23,S02,Completed
O004136,C00539,2025-10-25,S09,Completed
O004137,C00601,2024-02-25,S03,Completed
O004138,C01170,2025-12-02,S10,Completed
O004139,C00257,2024-01-22,S02,Completed
O004140,C00871,2025-08-02,S01,Completed
O004141,C00899,2024-07-03,S09,Completed
O004142,C00809,2025-06-05,S08,Completed
O004143,C00677,2025-07-31,S04,Completed
O004144,C00271,2024-09-20,S07,Completed
O004145,C00550,2024-08-12,S03,Completed
O004146,C01138,2025-09-26,S03,Completed
O004147,C00568,2024-02-07,S04,Completed
O004148,C00986,2024-05-02,S02,Completed
O004149,C00359,2024-06-04,S10,Completed
O004150,C01193,2024-10-27,S04,Completed
O004151,C00798,2024-03-07,S10,Returned
O004152,C00887,2025-10-06,S03,Completed
O004153,C00211,2025-01-28,S08,Completed
O004154,C00287,2025-10-13,S02,Completed
O004155,C00743,2025-08-16,S09,Completed
O004156,C01047,2025-07-23,S03,Completed
O004157,C01133,2025-10-22,S04,Completed
O004158,C00296,2025-02-08,S10,Completed
O004159,C00006,2025-03-24,S10,Completed
O004160,C00550,2024-05-10,S03,Completed
O004161,C00681,2024-03-09,S03,Completed
O004162,C00795,2024-12-10,S08,Completed
O004163,C00203,2024-11-15,S08,Completed
O004164,C00325,2024-06-25,S06,Completed
O004165,C00825,2025-08-06,S04,Returned
O004166,C00244,2025-06-12,S01,Completed
O004167,C00327,2024-06-08,S04,Completed
O004168,C00987,2025-08-04,S08,Completed
O004169,C01071,2025-09-16,S06,Completed
O004170,C00761,2025-06-16,S02,Completed
O004171,C01037,2024-05-14,S03,Completed
O004172,C00907,2024-04-20,S07,Completed
O004173,C00365,2024-10-09,S04,Completed
O004174,C00073,2025-06-03,S04,Completed
O004175,C01070,2025-12-19,S05,Completed
O004176,C00274,2024-07-12,S08,Completed
O004177,C00208,2024-02-16,S07,Cancelled
O004178,C00124,2024-12-07,S09,Completed
O004179,C01034,2024-08-29,S05,Completed
O004180,C00543,2025-06-05,S01,Completed
O004181,C00060,2025-01-04,S04,Completed
O004182,C00899,2024-05-10,S06,Cancelled
O004183,C00886,2024-09-26,S06,Completed
O004184,C00782,2024-03-01,S09,Completed
O004185,C00442,2024-06-12,S10,Completed
O004186,C00911,2025-06-08,S05,Completed
O004187,C01026,2024-09-28,S05,Completed
O004188,C00832,2025-12-20,S06,Completed
O004189,C01008,2024-05-12,S06,Completed
O004190,C00626,2024-08-31,S03,Completed
O004191,C01189,2025-03-09,S06,Completed
O004192,C00998,2024-02-07,S08,Completed
O004193,C00734,2025-07-21,S06,Completed
O004194,C00091,2024-11-14,S05,Completed
O004195,C00167,2025-05-24,S03,Completed
O004196,C00959,2025-01-10,S01,Completed
O004197,C00207,2025-07-13,S05,Completed
