order_item_id,order_id,product_id,quantity,discount
LI007179,O001321,P0077,5.0,0.094
LI007180,O002662,P0077,1.0,0.209
LI007181,O002560,P0103,4.0,0.123
LI007182,O001665,P0101,2.0,0.211
LI007183,O001526,P0061,4.0,0.029
LI007184,O003751,P0099,1.0,0.194
LI007185,O005322,P0038,5.0,0.097
LI007186,O003655,P0040,4.0,0.173
LI007187,O005542,P0027,5.0,0.073
LI007188,O002568,P0058,4.0,0.173
LI007189,O004770,P0090,1.0,0.176
LI007190,O001097,P0076,2.0,0.105
LI007191,O006489,P0066,3.0,0.242
LI007192,O003099,P0043,5.0,0.0
LI007193,O003241,P0020,2.0,0.169
LI007194,O002823,P0035,4.0,0.227
LI007195,O005329,P0055,2.0,0.214
LI007196,O002928,P0074,3.0,0.141
LI007197,O004994,P0072,5.0,0.224
LI007198,O006059,P0040,5.0,0.027
LI007199,O003615,P0046,2.0,0.136
LI007200,O000848,P0100,1.0,0.245
LI007201,O006063,P0095,4.0,0.248
LI007202,O003617,P0079,2.0,0.17
LI007203,O002705,P0042,1.0,0.042
LI007204,O003894,P0018,5.0,0.028
LI007205,O003382,P0118,4.0,0.231
LI007206,O003072,P0015,5.0,0.22
LI007207,O002995,P0083,3.0,0.079
LI007208,O006324,P0088,1.0,0.233
LI007209,O004743,P0099,3.0,0.033
LI007210,O004534,P0066,3.0,0.074
LI007211,O001501,P0013,3.0,0.161
LI007212,O002443,P0109,1.0,0.043
LI007213,O001726,P0057,4.0,0.247
LI007214,O001566,P0009,5.0,0.056
LI007215,O006201,P0099,4.0,0.061
LI007216,O001744,P0066,4.0,0.119
LI007217,O000326,P0110,4.0,0.195
LI007218,O004418,P0016,5.0,0.03
LI007219,O002231,P0110,5.0,0.167
LI007220,O006379,P0100,1.0,0.025
LI007221,O002667,P0002,2.0,0.024
LI007222,O001210,P0016,5.0,0.01
LI007223,O004362,P0072,5.0,0.136
LI007224,O000842,P0001,2.0,0.109
LI007225,O004425,P0082,5.0,0.077
LI007226,O003902,P0118,4.0,0.132
LI007227,O003437,P0105,5.0,0.125
LI007228,O004779,P0026,1.0,0.118
LI007229,O002072,P0044,5.0,0.043
LI007230,O001285,P0005,2.0,0.224
LI007231,O001379,P0021,4.0,0.155
LI007232,O006340,P0035,2.0,0.032
LI007233,O002659,P0104,5.0,0.064
LI007234,O003562,P0092,5.0,0.191
LI007235,O006008,P0054,1.0,0.194
LI007236,O005453,P0090,4.0,0.181
LI007237,O001888,P0096,5.0,0.198
LI007238,O004013,P0112,1.0,0.15
LI007239,O001979,P0050,1.0,0.072
LI007240,O004728,P0108,2.0,0.089
LI007241,O004417,P0044,4.0,0.127
LI007242,O005567,P0085,3.0,0.062
LI007243,O005497,P0004,1.0,0.213
LI007244,O004299,P0042,3.0,0.187
LI007245,O003162,P0041,2.0,0.245
LI007246,O002225,P0036,1.0,0.104
LI007247,O004723,P0024,4.0,0.218
LI007248,O005965,P0097,3.0,0.195
LI007249,O002080,P0005,4.0,0.208
LI007250,O004823,P0057,3.0,0.172
LI007251,O000954,P0067,2.0,0.087
LI007252,O002868,P0011,1.0,0.061
LI007253,O002291,P0045,1.0,0.068
LI007254,O005918,P0096,2.0,0.142
LI007255,O000070,P0022,5.0,0.22
LI007256,O001095,P0011,3.0,0.112
LI007257,O005743,P0038,3.0,0.15
LI007258,O004254,P0059,5.0,0.183
LI007259,O000549,P0086,2.0,0.214
LI007260,O001840,P0004,4.0,0.162
LI007261,O001952,P0103,4.0,0.157
LI007262,O006470,P0067,2.0,0.247
LI007263,O001059,P0118,4.0,0.216
LI007264,O003552,P0010,2.0,0.183
LI007265,O002508,P0101,3.0,0.208
LI007266,O003908,P0019,3.0,0.25
LI007267,O004982,P0082,5.0,0.126
LI007268,O003491,P0028,2.0,0.176
LI007269,O004607,P0095,4.0,0.203
LI007270,O004464,P0017,2.0,0.111
LI007271,O002960,P0024,1.0,0.239
LI007272,O006007,P0001,5.0,0.096
LI007273,O000883,P0005,1.0,0.061
LI007274,O006351,P0032,5.0,0.169
LI007275,O002626,P0053,5.0,0.02
LI007276,O005894,P0081,5.0,0.032
LI007277,O005390,P0057,1.0,0.243
LI007278,O004765,P0085,5.0,0.07
LI007279,O002154,P0105,2.0,0.008
LI007280,O004762,P0043,2.0,0.119
LI007281,O003567,P0086,1.0,0.217
LI007282,O000260,P0103,3.0,0.083
LI007283,O001509,P0039,3.0,0.105
LI007284,O000313,P0034,1.0,0.039
LI007285,O002679,P0078,5.0,0.087
LI007286,O001845,P0080,5.0,0.241
LI007287,O002585,P0005,5.0,0.219
LI007288,O004015,P0018,1.0,0.185
LI007289,O003252,P0004,5.0,0.197
LI007290,O001534,P0108,2.0,0.167
LI007291,O005597,P0115,5.0,0.029
LI007292,O004770,P0092,1.0,0.029
LI007293,O001424,P0109,5.0,0.134
LI007294,O002021,P0091,2.0,0.149
LI007295,O006494,P0070,1.0,0.243
LI007296,O006359,P0011,3.0,0.113
LI007297,O005503,P0047,1.0,0.229
LI007298,O005244,P0085,4.0,0.248
LI007299,O001692,P0081,3.0,0.211
LI007300,O001729,P0031,3.0,0.1
LI007301,O000328,P0098,1.0,0.188
LI007302,O001589,P0013,4.0,0.136
LI007303,O003754,P0023,3.0,0.05
LI007304,O002895,P0065,5.0,0.032
LI007305,O000098,P0068,4.0,0.018
LI007306,O004755,P0030,4.0,0.082
LI007307,O002348,P0031,1.0,0.172
LI007308,O006174,P0047,1.0,0.228
LI007309,O001098,P0016,1.0,0.08
LI007310,O006316,P0043,4.0,0.133
LI007311,O005114,P0003,2.0,0.117
LI007312,O005019,P0012,1.0,0.027
LI007313,O006228,P0076,2.0,0.19
LI007314,O005705,P0011,3.0,0.13
LI007315,O005410,P0016,5.0,0.229
LI007316,O004735,P0029,5.0,0.209
LI007317,O000085,P0117,2.0,0.07
LI007318,O001278,P0021,4.0,0.078
LI007319,O002712,P0109,5.0,0.134
LI007320,O005944,P0108,2.0,0.031
LI007321,O000519,P0106,1.0,0.063
LI007322,O003524,P0058,2.0,0.205
LI007323,O005427,P0043,3.0,0.038
LI007324,O000184,P0114,2.0,0.137
LI007325,O000973,P0005,1.0,0.098
LI007326,O003386,P0052,2.0,0.05
LI007327,O002389,P0013,1.0,0.242
LI007328,O004323,P0081,1.0,0.206
LI007329,O004933,P0012,3.0,0.067
LI007330,O003828,P0081,3.0,0.196
LI007331,O002312,P0001,5.0,0.002
LI007332,O002498,P0008,1.0,0.069
LI007333,O005371,P0016,1.0,0.027
LI007334,O003480,P0015,1.0,0.106
LI007335,O004266,P0019,5.0,0.159
LI007336,O000566,P0025,4.0,0.043
LI007337,O001936,P0031,3.0,0.06
LI007338,O006276,P0106,3.0,0.098
LI007339,O000827,P0002,1.0,0.158
LI007340,O004702,P0059,5.0,0.078
LI007341,O003118,P0089,1.0,0.15
LI007342,O000350,P0031,3.0,0.087
LI007343,O000099,P0068,5.0,0.064
LI007344,O001770,P0068,2.0,0.214
LI007345,O001805,P0116,3.0,0.096
LI007346,O001061,P0012,2.0,0.23
LI007347,O003510,P0017,4.0,0.076
LI007348,O003057,P0085,2.0,0.136
LI007349,O004171,P0029,5.0,0.013
LI007350,O002106,P0086,2.0,0.17
LI007351,O003091,P0036,4.0,0.199
LI007352,O000402,P0104,3.0,0.243
LI007353,O000188,P0080,4.0,0.209
LI007354,O003985,P0063,5.0,0.078
LI007355,O000139,P0015,2.0,0.139
LI007356,O000143,P0030,2.0,0.148
LI007357,O004204,P0110,5.0,0.014
LI007358,O000221,P0051,1.0,0.018
LI007359,O004241,P0011,5.0,0.081
LI007360,O004606,P0057,5.0,0.186
LI007361,O002424,P0013,4.0,0.071
LI007362,O004101,P0087,4.0,0.219
LI007363,O004029,P0104,5.0,0.161
LI007364,O000388,P0055,3.0,0.117
LI007365,O003839,P0105,2.0,0.135
LI007366,O003032,P0098,5.0,0.083
LI007367,O005854,P0063,1.0,0.243
LI007368,O005992,P0084,2.0,0.044
LI007369,O000560,P0002,3.0,0.215
LI007370,O001840,P0072,5.0,0.17
LI007371,O003235,P0082,3.0,0.178
LI007372,O001772,P0056,2.0,0.209
LI007373,O005880,P0118,1.0,0.034
LI007374,O000365,P0007,2.0,0.174
LI007375,O000417,P0043,2.0,0.194
LI007376,O001636,P0031,5.0,0.246
LI007377,O002069,P0061,2.0,0.187
LI007378,O000517,P0022,5.0,0.238
LI007379,O004032,P0062,5.0,0.212
LI007380,O001221,P0028,3.0,0.219
LI007381,O000661,P0025,1.0,0.229
LI007382,O003417,P0116,5.0,0.133
LI007383,O000330,P0065,4.0,0.178
LI007384,O000378,P0032,3.0,0.031
LI007385,O003283,P0089,5.0,0.089
LI007386,O000160,P0048,5.0,0.22
LI007387,O004754,P0080,3.0,0.244
LI007388,O006498,P0093,2.0,0.028
LI007389,O001264,P0106,5.0,0.147
LI007390,O004175,P0024,1.0,0.184
LI007391,O002200,P0081,5.0,0.129
LI007392,O002565,P0042,3.0,0.058
LI007393,O002431,P0070,4.0,0.01
LI007394,O004789,P0078,3.0,0.238
LI007395,O002038,P0090,3.0,0.059
LI007396,O002400,P0092,1.0,0.075
LI007397,O001225,P0111,2.0,0.161
LI007398,O005047,P0036,1.0,0.107
LI007399,O006277,P0031,1.0,0.106
LI007400,O001989,P0027,5.0,0.021
LI007401,O006313,P0066,4.0,0.248
LI007402,O000866,P0083,3.0,0.071
LI007403,O000391,P0092,1.0,0.028
LI007404,O005978,P0045,1.0,0.17
LI007405,O001409,P0044,2.0,0.188
LI007406,O004916,P0057,2.0,0.006
LI007407,O006242,P0021,4.0,0.067
LI007408,O004031,P0055,3.0,0.049
LI007409,O004436,P0109,1.0,0.197
LI007410,O001555,P0015,5.0,0.046
LI007411,O004048,P0034,2.0,0.059
LI007412,O000132,P0104,1.0,0.247
LI007413,O003680,P0003,5.0,0.176
LI007414,O006354,P0001,1.0,0.097
LI007415,O003077,P0024,4.0,0.188
LI007416,O004473,P0043,4.0,0.117
LI007417,O004736,P0027,5.0,0.053
LI007418,O001522,P0009,2.0,0.122
LI007419,O003270,P0088,4.0,0.193
LI007420,O000441,P0017,2.0,0.045
LI007421,O001742,P0092,5.0,0.121
LI007422,O001204,P0039,5.0,0.03
LI007423,O000241,P0055,1.0,0.211
LI007424,O005906,P0068,5.0,0.205
LI007425,O003392,P0093,1.0,0.168
LI007426,O003722,P0045,2.0,0.23
LI007427,O004119,P0028,1.0,0.1
LI007428,O001204,P0056,2.0,0.033
LI007429,O001888,P0101,4.0,0.244
LI007430,O004271,P0029,2.0,0.128
LI007431,O000198,P0108,3.0,0.119
LI007432,O003526,P0116,1.0,0.016
LI007433,O004195,P0029,4.0,0.143
LI007434,O000745,P0069,2.0,0.161
LI007435,O005547,P0011,5.0,0.118
LI007436,O000453,P0002,1.0,0.228
LI007437,O003263,P0068,2.0,0.186
LI007438,O003022,P0010,4.0,0.01
LI007439,O005878,P0120,5.0,0.136
LI007440,O000499,P0103,1.0,0.248
LI007441,O003688,P0108,4.0,0.05
LI007442,O003263,P0072,5.0,0.154
LI007443,O000141,P0119,3.0,0.068
LI007444,O001715,P0087,5.0,0.093
LI007445,O002821,P0027,1.0,0.008
LI007446,O002223,P0087,3.0,0.172
LI007447,O002468,P0112,2.0,0.191
LI007448,O000676,P0098,3.0,0.193
LI007449,O003506,P0035,3.0,0.243
LI007450,O005560,P0081,3.0,0.209
LI007451,O003603,P0111,5.0,0.052
LI007452,O000918,P0050,3.0,0.058
LI007453,O001823,P0074,3.0,0.192
LI007454,O003823,P0118,2.0,0.194
LI007455,O002604,P0002,3.0,0.031
LI007456,O004804,P0017,5.0,0.002
LI007457,O001731,P0095,4.0,0.1
LI007458,O003429,P0080,4.0,0.174
LI007459,O005977,P0024,5.0,0.217
LI007460,O004657,P0057,5.0,0.041
LI007461,O005093,P0071,3.0,0.204
LI007462,O004155,P0083,5.0,0.171
LI007463,O005287,P0016,3.0,0.041
LI007464,O003719,P0097,1.0,0.218
LI007465,O005063,P0036,2.0,0.233
LI007466,O001625,P0045,2.0,0.066
LI007467,O001807,P0010,2.0,0.037
LI007468,O004359,P0063,1.0,0.242
LI007469,O001455,P0043,2.0,0.006
LI007470,O006340,P0051,3.0,0.237
LI007471,O000354,P0079,4.0,0.054
LI007472,O002934,P0107,2.0,0.11
LI007473,O000941,P0003,2.0,0.077
LI007474,O003946,P0066,3.0,0.038
LI007475,O004143,P0107,3.0,0.088
LI007476,O004849,P0106,2.0,0.135
LI007477,O005429,P0035,5.0,0.023
LI007478,O000230,P0091,1.0,0.202
LI007479,O003483,P0069,4.0,0.2
LI007480,O006021,P0079,4.0,0.199
LI007481,O004853,P0036,1.0,0.172
LI007482,O006460,P0049,2.0,0.114
LI007483,O004858,P0097,2.0,0.208
LI007484,O005197,P0001,2.0,0.213
LI007485,O006206,P0076,2.0,0.071
LI007486,O000238,P0042,2.0,0.12
LI007487,O003773,P0041,4.0,0.051
LI007488,O004174,P0073,2.0,0.064
LI007489,O002782,P0057,3.0,0.06
LI007490,O002607,P0116,5.0,0.207
LI007491,O001985,P0020,2.0,0.063
LI007492,O003096,P0094,3.0,0.137
LI007493,O001053,P0014,4.0,0.157
LI007494,O005255,P0087,3.0,0.186
LI007495,O000351,P0093,1.0,0.007
LI007496,O000913,P0115,1.0,0.119
LI007497,O004446,P0106,3.0,0.073
LI007498,O001305,P0099,2.0,0.208
LI007499,O002524,P0052,2.0,0.009
LI007500,O000292,P0091,2.0,0.052
LI007501,O001213,P0054,3.0,0.079
LI007502,O000468,P0049,1.0,0.019
LI007503,O003278,P0091,1.0,0.099
LI007504,O005362,P0030,4.0,0.186
LI007505,O006450,P0003,1.0,0.053
LI007506,O005304,P0012,1.0,0.189
LI007507,O002526,P0111,5.0,0.132
LI007508,O003576,P0031,1.0,0.086
LI007509,O003200,P0037,3.0,0.092
LI007510,O004326,P0027,2.0,0.029
LI007511,O001065,P0111,3.0,0.062
LI007512,O004889,P0116,2.0,0.183
LI007513,O003464,P0024,2.0,0.216
LI007514,O004920,P0112,4.0,0.066
LI007515,O001694,P0041,1.0,0.147
LI007516,O004932,P0104,4.0,0.009
LI007517,O002395,P0064,2.0,0.019
LI007518,O002058,P0011,5.0,0.241
LI007519,O000087,P0091,5.0,0.224
LI007520,O002593,P0073,4.0,0.02
LI007521,O004043,P0016,4.0,0.206
LI007522,O002921,P0014,1.0,0.026
LI007523,O005459,P0047,4.0,0.207
LI007524,O000004,P0030,4.0,0.228
LI007525,O003095,P0110,3.0,0.038
LI007526,O005317,P0024,4.0,0.037
LI007527,O005941,P0106,4.0,0.232
LI007528,O001522,P0013,3.0,0.075
LI007529,O002949,P0097,2.0,0.118
LI007530,O003858,P0119,2.0,0.076
LI007531,O006417,P0009,3.0,0.187
LI007532,O001978,P0049,1.0,0.053
LI007533,O001475,P0026,4.0,0.124
LI007534,O001131,P0049,1.0,0.213
LI007535,O000881,P0042,5.0,0.236
LI007536,O001402,P0045,1.0,0.088
LI007537,O001976,P0114,4.0,0.028
LI007538,O005032,P0077,2.0,0.202
LI007539,O005975,P0021,4.0,0.028
LI007540,O001751,P0029,4.0,0.195
LI007541,O000002,P0092,4.0,0.172
LI007542,O001145,P0024,1.0,0.144
LI007543,O001639,P0077,2.0,0.235
LI007544,O000149,P0120,2.0,0.081
LI007545,O004248,P0042,1.0,0.023
LI007546,O006036,P0084,1.0,0.245
LI007547,O002354,P0103,1.0,0.11
LI007548,O002044,P0071,5.0,0.108
LI007549,O001703,P0041,5.0,0.022
LI007550,O005948,P0048,4.0,0.186
LI007551,O002930,P0079,5.0,0.18
LI007552,O004571,P0089,1.0,0.036
LI007553,O001388,P0099,1.0,0.058
LI007554,O004903,P0077,1.0,0.004
LI007555,O005191,P0043,2.0,0.222
LI007556,O001664,P0008,2.0,0.061
LI007557,O002081,P0085,5.0,0.232
LI007558,O005277,P0063,3.0,0.143
LI007559,O005450,P0117,3.0,0.106
LI007560,O005827,P0120,1.0,0.002
LI007561,O001997,P0063,2.0,0.023
LI007562,O003693,P0006,4.0,0.04
LI007563,O003231,P0074,5.0,0.026
LI007564,O005659,P0113,2.0,0.064
LI007565,O001251,P0052,1.0,0.039
LI007566,O004463,P0105,1.0,0.166
LI007567,O005897,P0021,3.0,0.074
LI007568,O002037,P0014,1.0,0.18
LI007569,O006406,P0116,1.0,0.034
LI007570,O006120,P0109,4.0,0.052
LI007571,O000538,P0058,5.0,0.197
LI007572,O001555,P0097,4.0,0.159
LI007573,O006160,P0025,3.0,0.024
LI007574,O002153,P0056,2.0,0.24
LI007575,O000791,P0083,3.0,0.191
LI007576,O005323,P0009,1.0,0.138
LI007577,O001949,P0113,5.0,0.086
LI007578,O005798,P0111,1.0,0.023
LI007579,O005179,P0116,5.0,0.09
LI007580,O005105,P0101,5.0,0.081
LI007581,O004144,P0100,5.0,0.02
LI007582,O004756,P0036,2.0,0.196
LI007583,O001436,P0057,3.0,0.104
LI007584,O003250,P0079,2.0,0.222
LI007585,O002849,P0005,2.0,0.039
LI007586,O000114,P0081,2.0,0.079
LI007587,O002344,P0094,4.0,0.07
LI007588,O004534,P0007,4.0,0.216
LI007589,O006410,P0006,4.0,0.127
LI007590,O000162,P0079,2.0,0.035
LI007591,O003913,P0052,1.0,0.089
LI007592,O000504,P0110,4.0,0.236
LI007593,O005156,P0074,4.0,0.138
LI007594,O002635,P0070,2.0,0.009
LI007595,O002506,P0106,3.0,0.014
LI007596,O005102,P0055,1.0,0.059
LI007597,O005767,P0116,5.0,0.155
LI007598,O001395,P0105,5.0,0.061
LI007599,O001510,P0077,1.0,0.213
LI007600,O002320,P0014,2.0,0.157
LI007601,O003251,P0001,3.0,0.075
LI007602,O006106,P0097,3.0,0.098
LI007603,O000480,P0083,5.0,0.094
LI007604,O005053,P0073,3.0,0.079
LI007605,O004255,P0037,5.0,0.157
LI007606,O000755,P0049,4.0,0.05
LI007607,O004000,P0112,2.0,0.073
LI007608,O001837,P0012,3.0,0.021
LI007609,O000204,P0005,2.0,0.094
LI007610,O002843,P0070,4.0,0.016
LI007611,O003350,P0116,1.0,0.004
LI007612,O003215,P0119,1.0,0.161
LI007613,O003592,P0011,1.0,0.041
LI007614,O004608,P0115,5.0,0.009
LI007615,O006084,P0053,5.0,0.017
LI007616,O004212,P0102,1.0,0.05
LI007617,O000392,P0055,4.0,0.18
LI007618,O003415,P0074,5.0,0.003
LI007619,O003445,P0079,1.0,0.182
LI007620,O002774,P0050,2.0,0.149
LI007621,O002417,P0053,1.0,0.128
LI007622,O001239,P0103,1.0,0.227
LI007623,O005631,P0055,2.0,0.207
LI007624,O002949,P0092,5.0,0.105
LI007625,O000741,P0003,2.0,0.002
LI007626,O003884,P0120,5.0,0.178
LI007627,O006471,P0016,4.0,0.012
LI007628,O004133,P0045,5.0,0.07
LI007629,O005082,P0081,3.0,0.123
LI007630,O002844,P0036,5.0,0.025
LI007631,O001536,P0019,3.0,0.17
LI007632,O000369,P0004,5.0,0.08
LI007633,O002272,P0059,2.0,0.09
LI007634,O001958,P0089,5.0,0.162
LI007635,O004910,P0091,1.0,0.1
LI007636,O005833,P0012,5.0,0.056
LI007637,O005220,P0063,2.0,0.044
LI007638,O001099,P0056,2.0,0.181
LI007639,O002772,P0027,5.0,0.188
LI007640,O001392,P0068,5.0,0.049
LI007641,O006207,P0024,5.0,0.08
LI007642,O001648,P0081,4.0,0.239
LI007643,O002032,P0120,3.0,0.246
LI007644,O001679,P0026,5.0,0.146
LI007645,O002147,P0082,5.0,0.189
LI007646,O002825,P0022,3.0,0.187
LI007647,O003297,P0070,1.0,0.099
LI007648,O004171,P0019,4.0,0.012
LI007649,O005910,P0101,4.0,0.185
LI007650,O003782,P0034,1.0,0.034
LI007651,O002232,P0011,3.0,0.073
LI007652,O003365,P0120,3.0,0.079
LI007653,O003129,P0088,2.0,0.087
LI007654,O001273,P0045,3.0,0.116
LI007655,O001980,P0037,4.0,0.125
LI007656,O003698,P0023,2.0,0.121
LI007657,O002188,P0040,5.0,0.041
LI007658,O006023,P0043,5.0,0.162
LI007659,O006082,P0004,5.0,0.198
LI007660,O002407,P0082,2.0,0.115
LI007661,O001577,P0094,4.0,0.21
LI007662,O003480,P0015,3.0,0.111
LI007663,O003546,P0101,2.0,0.142
LI007664,O001470,P0023,4.0,0.017
LI007665,O000980,P0012,3.0,0.037
LI007666,O001256,P0068,1.0,0.192
LI007667,O003689,P0068,4.0,0.062
LI007668,O001642,P0052,1.0,0.023
LI007669,O000300,P0041,5.0,0.142
LI007670,O004522,P0105,5.0,0.024
LI007671,O003043,P0078,4.0,0.171
LI007672,O006305,P0059,1.0,0.172
LI007673,O000401,P0058,2.0,0.113
LI007674,O005498,P0120,3.0,0.171
LI007675,O006079,P0059,5.0,0.2
LI007676,O006038,P0072,5.0,0.049
LI007677,O001281,P0023,5.0,0.162
LI007678,O004837,P0001,5.0,0.173
LI007679,O000862,P0056,4.0,0.049
LI007680,O004590,P0075,4.0,0.182
LI007681,O005302,P0091,1.0,0.18
LI007682,O002574,P0004,2.0,0.039
LI007683,O002785,P0029,1.0,0.079
LI007684,O004186,P0017,2.0,0.235
LI007685,O004160,P0049,4.0,0.018
LI007686,O001112,P0083,5.0,0.057
LI007687,O001057,P0109,1.0,0.145
LI007688,O001096,P0051,2.0,0.242
LI007689,O005676,P0049,3.0,0.064
LI007690,O002301,P0024,2.0,0.204
LI007691,O006251,P0116,1.0,0.092
LI007692,O003992,P0044,4.0,0.088
LI007693,O000514,P0116,5.0,0.249
LI007694,O004232,P0110,3.0,0.204
LI007695,O002677,P0118,1.0,0.062
LI007696,O000121,P0041,4.0,0.046
LI007697,O001502,P0057,2.0,0.021
LI007698,O002848,P0108,4.0,0.121
LI007699,O004920,P0056,4.0,0.084
LI007700,O001118,P0032,5.0,0.095
LI007701,O000505,P0031,1.0,0.108
LI007702,O006151,P0113,4.0,0.248
LI007703,O002992,P0016,2.0,0.001
LI007704,O001624,P0032,2.0,0.107
LI007705,O002239,P0108,5.0,0.016
LI007706,O005840,P0042,4.0,0.168
LI007707,O002434,P0034,2.0,0.013
LI007708,O000803,P0099,2.0,0.192
LI007709,O004374,P0037,5.0,0.217
LI007710,O001472,P0016,4.0,0.243
LI007711,O000827,P0085,5.0,0.03
LI007712,O005041,P0013,4.0,0.245
LI007713,O006196,P0120,2.0,0.103
LI007714,O001429,P0082,1.0,0.158
LI007715,O002444,P0066,2.0,0.0
LI007716,O004875,P0120,1.0,0.093
LI007717,O004307,P0033,4.0,0.088
LI007718,O004986,P0105,4.0,0.126
LI007719,O003782,P0082,3.0,0.033
LI007720,O002026,P0092,4.0,0.173
LI007721,O002318,P0101,4.0,0.149
LI007722,O001007,P0035,3.0,0.053
LI007723,O001638,P0037,1.0,0.246
LI007724,O000845,P0076,4.0,0.001
LI007725,O005112,P0040,5.0,0.084
LI007726,O004494,P0008,4.0,0.065
LI007727,O003288,P0054,4.0,0.14
LI007728,O003504,P0089,2.0,0.222
LI007729,O005441,P0007,4.0,0.164
LI007730,O002862,P0002,4.0,0.012
LI007731,O000639,P0097,5.0,0.216
LI007732,O000493,P0056,3.0,0.066
LI007733,O002999,P0097,3.0,0.028
LI007734,O005726,P0104,3.0,0.108
LI007735,O003658,P0057,2.0,0.225
LI007736,O002176,P0049,4.0,0.009
LI007737,O006218,P0087,1.0,0.156
LI007738,O005596,P0069,1.0,0.083
LI007739,O001486,P0078,5.0,0.156
LI007740,O004544,P0008,2.0,0.067
LI007741,O005222,P0084,2.0,0.242
LI007742,O000559,P0063,4.0,0.028
LI007743,O003749,P0082,1.0,0.039
LI007744,O000970,P0087,2.0,0.011
LI007745,O005033,P0093,5.0,0.199
LI007746,O006427,P0071,1.0,0.023
LI007747,O004010,P0088,2.0,0.069
LI007748,O005324,P0046,4.0,0.051
LI007749,O000086,P0089,4.0,0.088
LI007750,O005444,P0078,4.0,0.191
LI007751,O006045,P0102,4.0,0.238
LI007752,O006308,P0067,1.0,0.22
LI007753,O004973,P0117,1.0,0.21
LI007754,O003129,P0046,2.0,0.104
LI007755,O004302,P0078,5.0,0.2
LI007756,O006028,P0067,3.0,0.194
LI007757,O005549,P0042,3.0,0.062
LI007758,O002196,P0064,4.0,0.066
LI007759,O004887,P0073,2.0,0.125
LI007760,O004054,P0053,3.0,0.241
LI007761,O005410,P0071,3.0,0.027
LI007762,O000947,P0090,3.0,0.247
LI007763,O003209,P0007,3.0,0.04
LI007764,O001994,P0007,3.0,0.121
LI007765,O003441,P0108,2.0,0.076
LI007766,O001546,P0036,3.0,0.105
LI007767,O004653,P0116,3.0,0.239
LI007768,O003508,P0013,2.0,0.158
LI007769,O000030,P0067,1.0,0.074
LI007770,O001472,P0020,1.0,0.157
LI007771,O006369,P0073,1.0,0.113
LI007772,O001410,P0053,3.0,0.236
LI007773,O003761,P0086,2.0,0.088
LI007774,O003680,P0052,1.0,0.146
LI007775,O000529,P0109,4.0,0.212
LI007776,O005148,P0097,4.0,0.24
LI007777,O000126,P0061,2.0,0.2
LI007778,O004909,P0087,3.0,0.234
LI007779,O003857,P0087,1.0,0.116
LI007780,O003259,P0102,3.0,0.191
LI007781,O000654,P0116,1.0,0.024
LI007782,O004234,P0090,5.0,0.148
LI007783,O005457,P0096,5.0,0.003
LI007784,O000741,P0061,3.0,0.065
LI007785,O002262,P0056,4.0,0.166
LI007786,O000291,P0092,3.0,0.043
LI007787,O002992,P0094,1.0,0.05
LI007788,O003642,P0040,3.0,0.015
LI007789,O002578,P0081,3.0,0.187
LI007790,O002740,P0063,1.0,0.112
LI007791,O001694,P0057,4.0,0.222
LI007792,O005888,P0120,5.0,0.091
LI007793,O004645,P0082,1.0,0.109
LI007794,O001320,P0089,3.0,0.124
LI007795,O002822,P0004,2.0,0.215
LI007796,O003663,P0026,3.0,0.073
LI007797,O003230,P0095,3.0,0.013
LI007798,O005195,P0062,2.0,0.157
LI007799,O001396,P0076,3.0,0.206
LI007800,O002968,P0054,2.0,0.139
LI007801,O003962,P0112,3.0,0.08
LI007802,O002615,P0062,4.0,0.158
LI007803,O001545,P0018,5.0,0.248
LI007804,O005226,P0010,4.0,0.144
LI007805,O003902,P0036,1.0,0.079
LI007806,O004498,P0002,1.0,0.061
LI007807,O001781,P0060,3.0,0.25
LI007808,O002151,P0089,1.0,0.213
LI007809,O004883,P0047,1.0,0.07
LI007810,O006469,P0073,3.0,0.066
LI007811,O004469,P0111,3.0,0.201
LI007812,O004434,P0032,5.0,0.248
LI007813,O001057,P0069,2.0,0.116
LI007814,O001446,P0051,3.0,0.057
LI007815,O005389,P0067,5.0,0.058
LI007816,O001969,P0081,4.0,0.199
LI007817,O001097,P0077,1.0,0.151
LI007818,O001882,P0120,2.0,0.158
LI007819,O001205,P0067,4.0,0.049
LI007820,O001921,P0092,3.0,0.033
LI007821,O003584,P0068,4.0,0.003
LI007822,O003140,P0082,5.0,0.229
LI007823,O003975,P0056,3.0,0.089
LI007824,O003420,P0099,3.0,0.189
LI007825,O002039,P0014,2.0,0.221
LI007826,O001733,P0016,5.0,0.15
LI007827,O005927,P0076,1.0,0.106
LI007828,O000032,P0075,4.0,0.01
LI007829,O001969,P0066,2.0,0.084
LI007830,O002975,P0033,2.0,0.08
LI007831,O003331,P0013,3.0,0.142
LI007832,O003569,P0030,4.0,0.191
LI007833,O002926,P0026,2.0,0.178
LI007834,O002223,P0114,3.0,0.217
LI007835,O003439,P0082,3.0,0.012
LI007836,O000015,P0013,5.0,0.151
LI007837,O003123,P0068,3.0,0.047
LI007838,O000107,P0033,1.0,0.243
LI007839,O003794,P0015,5.0,0.102
LI007840,O004565,P0017,5.0,0.156
LI007841,O000202,P0006,1.0,0.088
LI007842,O006008,P0005,1.0,0.055
LI007843,O001795,P0033,2.0,0.172
